Building Type,Run Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy,,,,
Htl,M1,CZ09,cDXGF,0.0,0.0,73.51,34525188115.29,0.0,240734590635.66,,,,
Htl,M1,CZ10,cDXGF,0.0,0.0,84.9,38222749439.85,0.0,285460293774.01,,,,
Htl,M1,CZ11,cDXGF,7661789.79,0.0,3994308.41,155564537914.3,0.0,319858030572.45,,,,
Htl,M1,CZ12,cDXGF,0.0,0.0,0.0,156595248149.55,0.0,204552931827.52,,,,
Htl,M1,CZ13,cDXGF,0.0,0.0,4684860.38,130690940923.16,0.0,336646026579.93,,,,
Htl,M1,CZ14,cDXGF,0.0,0.0,5554487.04,110687991418.35,0.0,314706273221.72,,,,
Htl,M1,CZ15,cDXGF,0.0,0.0,1867894534.51,14696600551.47,0.0,605215330429.72,,,,
Htl,M1,CZ16,cDXGF,658682724.82,0.0,0.0,252649884947.83,0.0,87892275359.8,,,,
Htl,M1,CZ01,cDXHP,0.0,0.0,0.0,0.0,62943588671.68,3405129542.99,,,,
Htl,M1,CZ02,cDXHP,0.0,0.0,0.0,0.0,41883365695.76,115042329433.63,,,,
Htl,M1,CZ03,cDXHP,0.0,0.0,0.0,0.0,23022695256.43,49468303671.69,,,,
Htl,M1,CZ04,cDXHP,0.0,0.0,0.0,0.0,32834438245.35,210940553192.74,,,,
Htl,M1,CZ05,cDXHP,0.0,0.0,0.0,0.0,20630710673.52,60801631564.24,,,,
Htl,M1,CZ06,cDXHP,0.0,0.0,0.0,0.0,3955779900.05,128144371602.04,,,,
Htl,M1,CZ07,cDXHP,0.0,0.0,0.0,0.0,3147460296.2,130967607659.92,,,,
Htl,M1,CZ08,cDXHP,0.0,0.0,0.0,0.0,5287647771.29,236255856589.17,,,,
Htl,M1,CZ09,cDXHP,0.0,0.0,41.57,0.0,8380292709.47,242273100201.84,,,,
Htl,M1,CZ10,cDXHP,0.0,0.0,84.88,0.0,9309216997.45,286380131476.15,,,,
Htl,M1,CZ11,cDXHP,0.0,3300272.84,1687275.18,0.0,39053743609.6,322155253004.86,,,,
Htl,M1,CZ12,cDXHP,0.0,0.0,0.0,0.0,38787597666.34,207077834830.54,,,,
Htl,M1,CZ13,cDXHP,0.0,0.0,3466163.2,0.0,32527235249.54,338852138801.88,,,,
Htl,M1,CZ14,cDXHP,0.0,0.0,2813376.08,0.0,29110556213.27,318143652523.62,,,,
Htl,M1,CZ15,cDXHP,0.0,0.0,1864031913.57,0.0,3595539904.61,605277793912.52,,,,
Htl,M1,CZ16,cDXHP,0.0,220433986.01,0.0,0.0,72046167665.17,89511601189.64,,,,
Htl,M1,CZ01,cPTAC,0.0,0.0,0.0,0.0,0.0,5151304623.4,,,,
Htl,M1,CZ02,cPTAC,0.0,0.0,0.0,0.0,0.0,116247546750.5,,,,
Htl,M1,CZ03,cPTAC,0.0,0.0,0.0,0.0,0.0,54717726691.68,,,,
Htl,M1,CZ04,cPTAC,0.0,0.0,0.0,0.0,0.0,211270637663.65,,,,
Htl,M1,CZ05,cPTAC,0.0,0.0,0.0,0.0,0.0,63663944278.32,,,,
Htl,M1,CZ06,cPTAC,0.0,0.0,0.0,0.0,0.0,137669452464.07,,,,
Htl,M1,CZ07,cPTAC,0.0,0.0,0.0,0.0,0.0,138295905242.22,,,,
Htl,M1,CZ08,cPTAC,0.0,0.0,19.0,0.0,0.0,239245015941.95,,,,
Htl,M1,CZ09,cPTAC,0.0,0.0,73.51,0.0,0.0,245585094363.81,,,,
Htl,M1,CZ10,cPTAC,0.0,0.0,84.9,0.0,0.0,289217638231.21,,,,
Htl,M1,CZ11,cPTAC,0.0,0.0,3994331.2,0.0,0.0,321682998820.2,,,,
Htl,M1,CZ12,cPTAC,0.0,0.0,0.0,0.0,0.0,208223732378.26,,,,
Htl,M1,CZ13,cPTAC,0.0,0.0,4684848.09,0.0,0.0,339313914176.72,,,,
Htl,M1,CZ14,cPTAC,0.0,0.0,5554341.84,0.0,0.0,316501887576.18,,,,
Htl,M1,CZ15,cPTAC,0.0,0.0,1867857186.25,0.0,0.0,607748755378.31,,,,
Htl,M1,CZ16,cPTAC,0.0,0.0,0.0,0.0,0.0,90297262214.25,,,,
Htl,M1,CZ01,cPVVG,0.0,0.0,0.0,324362346461.52,0.0,4785798893.4,,,,
Htl,M1,CZ02,cPVVG,0.0,0.0,0.0,221264432952.23,0.0,108059717728.14,,,,
Htl,M1,CZ03,cPVVG,0.0,0.0,0.0,135576753733.64,0.0,50450366927.34,,,,
Htl,M1,CZ04,cPVVG,0.0,0.0,0.0,172446024475.25,0.0,200541612425.93,,,,
Htl,M1,CZ05,cPVVG,0.0,0.0,0.0,124253746824.42,0.0,59364774587.99,,,,
Htl,M1,CZ06,cPVVG,0.0,0.0,0.0,30161376220.83,0.0,133271944874.14,,,,
Htl,M1,CZ07,cPVVG,0.0,0.0,0.0,25339390770.48,0.0,133478238079.21,,,,
Htl,M1,CZ08,cPVVG,0.0,0.0,0.0,36641140027.3,0.0,227170397312.72,,,,
Htl,M1,CZ09,cPVVG,0.0,0.0,797.4,53320404197.75,0.0,231000626384.93,,,,
Htl,M1,CZ10,cPVVG,0.0,0.0,128.58,58446785017.68,0.0,272536992222.39,,,,
Htl,M1,CZ11,cPVVG,12567316.12,0.0,2434494.52,202683105261.68,0.0,308330494270.61,,,,
Htl,M1,CZ12,cPVVG,0.0,0.0,0.0,202673061420.51,0.0,196954293661.43,,,,
Htl,M1,CZ13,cPVVG,0.0,0.0,3464263.06,172495194199.66,0.0,325044869305.64,,,,
Htl,M1,CZ14,cPVVG,0.0,0.0,3409155.66,148289756588.18,0.0,302491834229.4,,,,
Htl,M1,CZ15,cPVVG,0.0,0.0,1297826347.43,24722409537.33,0.0,587649802551.84,,,,
Htl,M1,CZ16,cPVVG,842840203.19,0.0,0.0,327953530503.19,0.0,84591719112.17,,,,
Htl,M2,CZ01,cDXGF,0.0,0.0,0.0,1902772374.58,0.0,227456710923.74,,,,
Htl,M2,CZ02,cDXGF,0.0,0.0,0.0,1872534453.01,0.0,286678947991.95,,,,
Htl,M2,CZ03,cDXGF,0.0,0.0,0.0,641035161.56,0.0,282047447826.22,,,,
Htl,M2,CZ04,cDXGF,0.0,0.0,0.0,1069751518.11,0.0,321875703178.74,,,,
Htl,M2,CZ05,cDXGF,0.0,0.0,0.0,415992591.75,0.0,286377658957.39,,,,
Htl,M2,CZ06,cDXGF,0.0,0.0,0.0,7055718.4,0.0,321542778592.21,,,,
Htl,M2,CZ07,cDXGF,0.0,0.0,0.0,1801972.71,0.0,320266514427.73,,,,
Htl,M2,CZ08,cDXGF,0.0,0.0,0.0,12719343.64,0.0,355109651160.31,,,,
Htl,M2,CZ09,cDXGF,0.0,0.0,0.0,63132870.95,0.0,355981508924.04,,,,
Htl,M2,CZ10,cDXGF,0.0,0.0,0.0,31342176.68,0.0,358253592645.83,,,,
Htl,M2,CZ11,cDXGF,0.0,0.0,5644204.84,3452302323.43,0.0,345837947536.62,,,,
Htl,M2,CZ12,cDXGF,0.0,0.0,0.0,2372415554.84,0.0,312831860790.64,,,,
Htl,M2,CZ13,cDXGF,0.0,0.0,9368933.88,2141015998.66,0.0,360241065089.22,,,,
Htl,M2,CZ14,cDXGF,0.0,0.0,867020.82,368358314.79,0.0,356499883856.28,,,,
Htl,M2,CZ15,cDXGF,0.0,0.0,177272928.25,3249316.66,0.0,456541763837.11,,,,
Htl,M2,CZ16,cDXGF,96221.34,0.0,0.0,6356840008.49,0.0,281479533039.98,,,,
Htl,M2,CZ01,cDXHP,0.0,0.0,0.0,0.0,485306084.31,229310705233.27,,,,
Htl,M2,CZ02,cDXHP,0.0,0.0,0.0,0.0,486967249.31,286837212483.02,,,,
Htl,M2,CZ03,cDXHP,0.0,0.0,0.0,0.0,156663335.15,282674585827.78,,,,
Htl,M2,CZ04,cDXHP,0.0,0.0,0.0,0.0,275173201.29,321856155957.9,,,,
Htl,M2,CZ05,cDXHP,0.0,0.0,0.0,0.0,102564316.05,287414717210.26,,,,
Htl,M2,CZ06,cDXHP,0.0,0.0,0.0,0.0,1707745.84,323297721315.76,,,,
Htl,M2,CZ07,cDXHP,0.0,0.0,0.0,0.0,445609.65,321568424885.12,,,,
Htl,M2,CZ08,cDXHP,0.0,0.0,0.0,0.0,3131472.84,355407140878.97,,,,
Htl,M2,CZ09,cDXHP,0.0,0.0,0.0,0.0,16011168.76,356070039684.71,,,,
Htl,M2,CZ10,cDXHP,0.0,0.0,0.0,0.0,8003034.57,358322205268.65,,,,
Htl,M2,CZ11,cDXHP,0.0,0.0,5644202.71,0.0,892522699.5,345912452664.83,,,,
Htl,M2,CZ12,cDXHP,0.0,0.0,0.0,0.0,610818097.15,312866213178.52,,,,
Htl,M2,CZ13,cDXHP,0.0,0.0,9368938.58,0.0,547164648.45,360328415666.62,,,,
Htl,M2,CZ14,cDXHP,0.0,0.0,866908.4,0.0,108380126.7,356550079282.08,,,,
Htl,M2,CZ15,cDXHP,0.0,0.0,177272990.25,0.0,871897.27,456548700902.95,,,,
Htl,M2,CZ16,cDXHP,0.0,33685.32,0.0,0.0,1890610186.5,283043530176.68,,,,
Htl,M2,CZ01,cPTAC,0.0,0.0,0.0,0.0,0.0,227369929166.33,,,,
Htl,M2,CZ02,cPTAC,0.0,0.0,0.0,0.0,0.0,286615734558.01,,,,
Htl,M2,CZ03,cPTAC,0.0,0.0,0.0,0.0,0.0,282033244825.22,,,,
Htl,M2,CZ04,cPTAC,0.0,0.0,0.0,0.0,0.0,321834185211.8,,,,
Htl,M2,CZ05,cPTAC,0.0,0.0,0.0,0.0,0.0,286359674517.15,,,,
Htl,M2,CZ06,cPTAC,0.0,0.0,0.0,0.0,0.0,321568142483.07,,,,
Htl,M2,CZ07,cPTAC,0.0,0.0,0.0,0.0,0.0,320266204915.81,,,,
Htl,M2,CZ08,cPTAC,0.0,0.0,0.0,0.0,0.0,355107983439.56,,,,
Htl,M2,CZ09,cPTAC,0.0,0.0,0.0,0.0,0.0,355976503741.95,,,,
Htl,M2,CZ10,cPTAC,0.0,0.0,0.0,0.0,0.0,358250826445.37,,,,
Htl,M2,CZ11,cPTAC,0.0,0.0,5644206.21,0.0,0.0,345763181656.01,,,,
Htl,M2,CZ12,cPTAC,0.0,0.0,0.0,0.0,0.0,312778103736.42,,,,
Htl,M2,CZ13,cPTAC,0.0,0.0,9368939.26,0.0,0.0,360201553574.75,,,,
Htl,M2,CZ14,cPTAC,0.0,0.0,867022.28,0.0,0.0,356473408563.81,,,,
Htl,M2,CZ15,cPTAC,0.0,0.0,177272955.21,0.0,0.0,456545992031.97,,,,
Htl,M2,CZ16,cPTAC,0.0,0.0,0.0,0.0,0.0,281335109887.21,,,,
Htl,M2,CZ01,cPVVG,0.0,0.0,0.0,2746114099.8,0.0,205461634876.11,,,,
Htl,M2,CZ02,cPVVG,0.0,0.0,0.0,2649177892.48,0.0,258760701436.28,,,,
Htl,M2,CZ03,cPVVG,0.0,0.0,0.0,974753301.02,0.0,255351654693.48,,,,
Htl,M2,CZ04,cPVVG,0.0,0.0,0.0,1665805015.88,0.0,293223765007.54,,,,
Htl,M2,CZ05,cPVVG,0.0,0.0,0.0,656161679.82,0.0,260230991235.66,,,,
Htl,M2,CZ06,cPVVG,0.0,0.0,0.0,23874705.48,0.0,298588334959.36,,,,
Htl,M2,CZ07,cPVVG,0.0,0.0,0.0,5341273.53,0.0,296933477605.67,,,,
Htl,M2,CZ08,cPVVG,0.0,0.0,0.0,37143828.44,0.0,328670873158.44,,,,
Htl,M2,CZ09,cPVVG,0.0,0.0,0.0,136546563.43,0.0,327674963515.75,,,,
Htl,M2,CZ10,cPVVG,0.0,0.0,0.0,79570313.83,0.0,329658641050.86,,,,
Htl,M2,CZ11,cPVVG,0.0,0.0,3667242.09,4629967924.77,0.0,315106968338.87,,,,
Htl,M2,CZ12,cPVVG,0.0,0.0,0.0,3144389639.86,0.0,284753349459.02,,,,
Htl,M2,CZ13,cPVVG,0.0,0.0,6046823.73,2817452293.18,0.0,330547312398.69,,,,
Htl,M2,CZ14,cPVVG,0.0,0.0,568118.4,792288079.15,0.0,325681192263.64,,,,
Htl,M2,CZ15,cPVVG,0.0,0.0,117499400.56,12767956.74,0.0,428455009319.23,,,,
Htl,M2,CZ16,cPVVG,5333999.57,0.0,0.0,8625923055.52,0.0,250293867059.36,,,,
Htl,M3,CZ01,cDXGF,4394550866.56,0.0,195711959001.47,4394550866.56,0.0,195711959001.47,,,,
Htl,M3,CZ02,cDXGF,4064843685.21,0.0,249485098596.38,4064843685.21,0.0,249485098596.38,,,,
Htl,M3,CZ03,cDXGF,1670878654.8,0.0,247218042565.39,1670878654.8,0.0,247218042565.39,,,,
Htl,M3,CZ04,cDXGF,2675729620.31,0.0,286223782534.51,2675729620.31,0.0,286223782534.51,,,,
Htl,M3,CZ05,cDXGF,1063386823.89,0.0,251682781078.75,1063386823.89,0.0,251682781078.75,,,,
Htl,M3,CZ06,cDXGF,70121631.86,0.0,292881743919.15,70121631.86,0.0,292881743919.15,,,,
Htl,M3,CZ07,cDXGF,21518937.76,0.0,291311779691.07,21518937.76,0.0,291311779691.07,,,,
Htl,M3,CZ08,cDXGF,118012416.44,0.0,322465106732.42,118012416.44,0.0,322465106732.42,,,,
Htl,M3,CZ09,cDXGF,332992281.62,0.0,321551061895.05,332992281.62,0.0,321551061895.05,,,,
Htl,M3,CZ10,cDXGF,215464144.33,0.0,324364740910.87,215464144.33,0.0,324364740910.87,,,,
Htl,M3,CZ11,cDXGF,6786561747.48,0.0,309277525588.88,6786561747.48,0.0,309277525588.88,,,,
Htl,M3,CZ12,cDXGF,4752949120.84,0.0,277989425707.27,4752949120.84,0.0,277989425707.27,,,,
Htl,M3,CZ13,cDXGF,4415144177.24,0.0,325227629615.77,4415144177.24,0.0,325227629615.77,,,,
Htl,M3,CZ14,cDXGF,1525077893.21,0.0,320693162055.92,1525077893.21,0.0,320693162055.92,,,,
Htl,M3,CZ15,cDXGF,36340119.08,0.0,429107994798.49,36340119.08,0.0,429107994798.49,,,,
Htl,M3,CZ16,cDXGF,11964873353.06,0.0,238259094947.21,11964873353.06,0.0,238259094947.21,,,,
Htl,M3,CZ01,cDXHP,0.0,1098544550.48,194475976945.76,0.0,1098544550.48,194475976945.76,,,,
Htl,M3,CZ02,cDXHP,0.0,1043487517.1,249329036632.26,0.0,1043487517.1,249329036632.26,,,,
Htl,M3,CZ03,cDXHP,0.0,406845036.41,246864544082.99,0.0,406845036.41,246864544082.99,,,,
Htl,M3,CZ04,cDXHP,0.0,690477277.28,286330003848.85,0.0,690477277.28,286330003848.85,,,,
Htl,M3,CZ05,cDXHP,0.0,261385298.91,251018762328.83,0.0,261385298.91,251018762328.83,,,,
Htl,M3,CZ06,cDXHP,0.0,16913256.54,292862623755.86,0.0,16913256.54,292862623755.86,,,,
Htl,M3,CZ07,cDXHP,0.0,5209240.52,291288932509.53,0.0,5209240.52,291288932509.53,,,,
Htl,M3,CZ08,cDXHP,0.0,28751472.0,322537501181.64,0.0,28751472.0,322537501181.64,,,,
Htl,M3,CZ09,cDXHP,0.0,83237062.22,321621872832.94,0.0,83237062.22,321621872832.94,,,,
Htl,M3,CZ10,cDXHP,0.0,54185234.98,324447177760.26,0.0,54185234.98,324447177760.26,,,,
Htl,M3,CZ11,cDXHP,0.0,1748302987.54,309459251047.8,0.0,1748302987.54,309459251047.8,,,,
Htl,M3,CZ12,cDXHP,0.0,1214622541.02,278111303874.04,0.0,1214622541.02,278111303874.04,,,,
Htl,M3,CZ13,cDXHP,0.0,1124578775.55,325396608237.4,0.0,1124578775.55,325396608237.4,,,,
Htl,M3,CZ14,cDXHP,0.0,425455665.95,320980166955.21,0.0,425455665.95,320980166955.21,,,,
Htl,M3,CZ15,cDXHP,0.0,9359092.94,429114222460.65,0.0,9359092.94,429114222460.65,,,,
Htl,M3,CZ16,cDXHP,0.0,3502544343.6,236436498297.9,0.0,3502544343.6,236436498297.9,,,,
Htl,M3,CZ01,cPTAC,0.0,0.0,195578730718.39,0.0,0.0,195578730718.39,,,,
Htl,M3,CZ02,cPTAC,0.0,0.0,249356108854.39,0.0,0.0,249356108854.39,,,,
Htl,M3,CZ03,cPTAC,0.0,0.0,247156490317.66,0.0,0.0,247156490317.66,,,,
Htl,M3,CZ04,cPTAC,0.0,0.0,286152445527.24,0.0,0.0,286152445527.24,,,,
Htl,M3,CZ05,cPTAC,0.0,0.0,251639684062.57,0.0,0.0,251639684062.57,,,,
Htl,M3,CZ06,cPTAC,0.0,0.0,292877082804.56,0.0,0.0,292877082804.56,,,,
Htl,M3,CZ07,cPTAC,0.0,0.0,291309364285.81,0.0,0.0,291309364285.81,,,,
Htl,M3,CZ08,cPTAC,0.0,0.0,322456019968.53,0.0,0.0,322456019968.53,,,,
Htl,M3,CZ09,cPTAC,0.0,0.0,321535238214.72,0.0,0.0,321535238214.72,,,,
Htl,M3,CZ10,cPTAC,0.0,0.0,324350120774.84,0.0,0.0,324350120774.84,,,,
Htl,M3,CZ11,cPTAC,0.0,0.0,309149981093.03,0.0,0.0,309149981093.03,,,,
Htl,M3,CZ12,cPTAC,0.0,0.0,277858909161.74,0.0,0.0,277858909161.74,,,,
Htl,M3,CZ13,cPTAC,0.0,0.0,325145662363.09,0.0,0.0,325145662363.09,,,,
Htl,M3,CZ14,cPTAC,0.0,0.0,320632055250.32,0.0,0.0,320632055250.32,,,,
Htl,M3,CZ15,cPTAC,0.0,0.0,429104082802.65,0.0,0.0,429104082802.65,,,,
Htl,M3,CZ16,cPTAC,0.0,0.0,238026030481.21,0.0,0.0,238026030481.21,,,,
Htl,M3,CZ01,cPVVG,0.0,0.0,0.0,4437197218.37,0.0,193757234708.67,,,,
Htl,M3,CZ02,cPVVG,0.0,0.0,0.0,4157789731.78,0.0,247216458508.77,,,,
Htl,M3,CZ03,cPVVG,0.0,0.0,0.0,1702033807.12,0.0,244842795994.58,,,,
Htl,M3,CZ04,cPVVG,0.0,0.0,0.0,2749587540.6,0.0,283750371770.61,,,,
Htl,M3,CZ05,cPVVG,0.0,0.0,0.0,1084526518.64,0.0,249244562249.69,,,,
Htl,M3,CZ06,cPVVG,0.0,0.0,0.0,72234107.43,0.0,290341051103.54,,,,
Htl,M3,CZ07,cPVVG,0.0,0.0,0.0,22111838.37,0.0,288789344963.71,,,,
Htl,M3,CZ08,cPVVG,0.0,0.0,0.0,121735028.1,0.0,319770148824.4,,,,
Htl,M3,CZ09,cPVVG,0.0,0.0,0.0,344388421.91,0.0,318785798662.94,,,,
Htl,M3,CZ10,cPVVG,0.0,0.0,0.0,222397851.09,0.0,321607515481.0,,,,
Htl,M3,CZ11,cPVVG,0.0,0.0,2474379.11,7011037396.46,0.0,306689103552.54,,,,
Htl,M3,CZ12,cPVVG,0.0,0.0,0.0,4884598807.51,0.0,275629093937.46,,,,
Htl,M3,CZ13,cPVVG,0.0,0.0,4038853.67,4564860018.37,0.0,322554326280.13,,,,
Htl,M3,CZ14,cPVVG,0.0,0.0,382225.49,1575866427.54,0.0,317860286464.92,,,,
Htl,M3,CZ15,cPVVG,0.0,0.0,84375525.03,37698894.06,0.0,425815510291.68,,,,
Htl,M3,CZ16,cPVVG,37512271.6,0.0,0.0,12377752199.51,0.0,235650177034.31,,,,
Htl,M4,CZ01,cDXGF,0.0,0.0,0.0,259561340299.19,0.0,36546353898.61,,,,
Htl,M4,CZ02,cDXGF,0.0,0.0,0.0,168456210903.91,0.0,140047809236.34,,,,
Htl,M4,CZ03,cDXGF,0.0,0.0,0.0,95598463644.33,0.0,111207242256.2,,,,
Htl,M4,CZ04,cDXGF,0.0,0.0,0.0,130033516546.42,0.0,210909311970.31,,,,
Htl,M4,CZ05,cDXGF,0.0,0.0,0.0,84909338391.78,0.0,115772555205.92,,,,
Htl,M4,CZ06,cDXGF,0.0,0.0,0.0,16773717232.04,0.0,192870223677.06,,,,
Htl,M4,CZ07,cDXGF,0.0,0.0,0.0,13354847183.77,0.0,192063406378.76,,,,
Htl,M4,CZ08,cDXGF,0.0,0.0,0.0,22098638358.1,0.0,256812501728.76,,,,
Htl,M4,CZ09,cDXGF,0.0,0.0,0.0,34521964028.18,0.0,257750218036.49,,,,
Htl,M4,CZ10,cDXGF,0.0,0.0,0.0,38219543572.6,0.0,276377655422.62,,,,
Htl,M4,CZ11,cDXGF,7661785.09,0.0,3457031.47,155560095388.28,0.0,281988001489.42,,,,
Htl,M4,CZ12,cDXGF,0.0,0.0,0.0,156591509842.9,0.0,207311368154.07,,,,
Htl,M4,CZ13,cDXGF,0.0,0.0,5496229.9,130688736449.26,0.0,297980930532.34,,,,
Htl,M4,CZ14,cDXGF,0.0,0.0,727618.41,110682550329.46,0.0,283565336901.03,,,,
Htl,M4,CZ15,cDXGF,0.0,0.0,168515014.45,14693565805.25,0.0,488680133981.17,,,,
Htl,M4,CZ16,cDXGF,658681355.36,0.0,0.0,252642940910.0,0.0,132316136483.35,,,,
Htl,M4,CZ01,cDXHP,0.0,0.0,0.0,0.0,62941748126.54,36462886123.72,,,,
Htl,M4,CZ02,cDXHP,0.0,0.0,0.0,0.0,41883472819.73,140543347900.86,,,,
Htl,M4,CZ03,cDXHP,0.0,0.0,0.0,0.0,23021056576.58,111264917075.55,,,,
Htl,M4,CZ04,cDXHP,0.0,0.0,0.0,0.0,32835205772.91,211554647895.88,,,,
Htl,M4,CZ05,cDXHP,0.0,0.0,0.0,0.0,20628834088.08,116080507042.21,,,,
Htl,M4,CZ06,cDXHP,0.0,0.0,0.0,0.0,3955010733.69,188627527005.68,,,,
Htl,M4,CZ07,cDXHP,0.0,0.0,0.0,0.0,3146767569.71,188906048969.65,,,,
Htl,M4,CZ08,cDXHP,0.0,0.0,0.0,0.0,5286939744.98,256343636979.86,,,,
Htl,M4,CZ09,cDXHP,0.0,0.0,0.0,0.0,8379497789.49,257664602397.17,,,,
Htl,M4,CZ10,cDXHP,0.0,0.0,0.0,0.0,9308447590.5,276387420898.55,,,,
Htl,M4,CZ11,cDXHP,0.0,3300271.41,3455383.44,0.0,39052704906.39,282370447895.32,,,,
Htl,M4,CZ12,cDXHP,0.0,0.0,0.0,0.0,38786606761.39,207740467789.21,,,,
Htl,M4,CZ13,cDXHP,0.0,0.0,5493656.52,0.0,32526736114.97,298345971548.38,,,,
Htl,M4,CZ14,cDXHP,0.0,0.0,727400.15,0.0,29109199982.74,284417288913.84,,,,
Htl,M4,CZ15,cDXHP,0.0,0.0,168511685.17,0.0,3594786742.46,488695620604.32,,,,
Htl,M4,CZ16,cDXHP,0.0,220435035.53,0.0,0.0,72044069749.57,133639163216.43,,,,
Htl,M4,CZ01,cPTAC,0.0,0.0,0.0,0.0,0.0,34702124906.19,,,,
Htl,M4,CZ02,cPTAC,0.0,0.0,0.0,0.0,0.0,137509820199.24,,,,
Htl,M4,CZ03,cPTAC,0.0,0.0,0.0,0.0,0.0,110033202393.83,,,,
Htl,M4,CZ04,cPTAC,0.0,0.0,0.0,0.0,0.0,208375930986.72,,,,
Htl,M4,CZ05,cPTAC,0.0,0.0,0.0,0.0,0.0,113805443649.22,,,,
Htl,M4,CZ06,cPTAC,0.0,0.0,0.0,0.0,0.0,192472776659.97,,,,
Htl,M4,CZ07,cPTAC,0.0,0.0,0.0,0.0,0.0,191700152136.53,,,,
Htl,M4,CZ08,cPTAC,0.0,0.0,0.0,0.0,0.0,256135719040.6,,,,
Htl,M4,CZ09,cPTAC,0.0,0.0,0.0,0.0,0.0,256896294178.19,,,,
Htl,M4,CZ10,cPTAC,0.0,0.0,0.0,0.0,0.0,275382168739.38,,,,
Htl,M4,CZ11,cPTAC,0.0,0.0,3457034.77,0.0,0.0,280174835296.04,,,,
Htl,M4,CZ12,cPTAC,0.0,0.0,0.0,0.0,0.0,205807760004.78,,,,
Htl,M4,CZ13,cPTAC,0.0,0.0,5496233.11,0.0,0.0,296910433411.61,,,,
Htl,M4,CZ14,cPTAC,0.0,0.0,727618.48,0.0,0.0,281416850570.29,,,,
Htl,M4,CZ15,cPTAC,0.0,0.0,168515105.06,0.0,0.0,488179877799.18,,,,
Htl,M4,CZ16,cPTAC,0.0,0.0,0.0,0.0,0.0,130004943355.3,,,,
Htl,M4,CZ01,cPVVG,0.0,0.0,0.0,324371899797.71,0.0,25834674948.12,,,,
Htl,M4,CZ02,cPVVG,0.0,0.0,0.0,221306354495.1,0.0,121226068013.58,,,,
Htl,M4,CZ03,cPVVG,0.0,0.0,0.0,135577818680.35,0.0,90860763949.21,,,,
Htl,M4,CZ04,cPVVG,0.0,0.0,0.0,172471251067.61,0.0,190234088651.35,,,,
Htl,M4,CZ05,cPVVG,0.0,0.0,0.0,124268803440.13,0.0,95110956717.06,,,,
Htl,M4,CZ06,cPVVG,0.0,0.0,0.0,30162034069.0,0.0,168995606597.76,,,,
Htl,M4,CZ07,cPVVG,0.0,0.0,0.0,25339052979.47,0.0,167635032668.49,,,,
Htl,M4,CZ08,cPVVG,0.0,0.0,0.0,36640326532.35,0.0,232804684844.33,,,,
Htl,M4,CZ09,cPVVG,0.0,0.0,0.0,53318064392.41,0.0,232435085361.39,,,,
Htl,M4,CZ10,cPVVG,0.0,0.0,0.0,58444669910.36,0.0,251544408246.83,,,,
Htl,M4,CZ11,cPVVG,12567310.61,0.0,1383757.84,202678756216.95,0.0,261102095101.62,,,,
Htl,M4,CZ12,cPVVG,0.0,0.0,0.0,202673293075.58,0.0,187683864112.81,,,,
Htl,M4,CZ13,cPVVG,0.0,0.0,1926418.47,172493347096.01,0.0,276902590159.45,,,,
Htl,M4,CZ14,cPVVG,0.0,0.0,412961.67,148286252800.56,0.0,260718890549.64,,,,
Htl,M4,CZ15,cPVVG,0.0,0.0,105288117.53,24720544645.8,0.0,464561601384.86,,,,
Htl,M4,CZ16,cPVVG,843210277.47,0.0,0.0,327948831829.04,0.0,112876667362.34,,,,
Htl,M5,CZ01,cDXGF,5538393268.41,0.0,136440403613.59,5538393268.41,0.0,136440403613.59,,,,
Htl,M5,CZ02,cDXGF,4936774927.85,0.0,218502358929.9,4936774927.85,0.0,218549463343.74,,,,
Htl,M5,CZ03,cDXGF,2067176804.0,0.0,205385685444.8,2067176804.0,0.0,205398511059.59,,,,
Htl,M5,CZ04,cDXGF,3293687130.21,0.0,262487687555.17,3293687130.21,0.0,263017201979.99,,,,
Htl,M5,CZ05,cDXGF,1318296966.48,0.0,208678387123.37,1318296966.48,0.0,208892413449.23,,,,
Htl,M5,CZ06,cDXGF,94252885.18,0.0,268296765743.87,94252885.18,0.0,268865814134.4,,,,
Htl,M5,CZ07,cDXGF,28953783.87,0.0,267478794213.13,28953783.87,0.0,267790168267.08,,,,
Htl,M5,CZ08,cDXGF,151679805.13,0.0,314398317274.64,151679805.13,0.0,315050299073.54,,,,
Htl,M5,CZ09,cDXGF,414472364.66,0.0,307304495634.42,414472364.66,0.0,308165042469.55,,,,
Htl,M5,CZ10,cDXGF,277195259.62,0.0,317129649133.83,277195259.62,0.0,318424166041.78,,,,
Htl,M5,CZ11,cDXGF,7862733317.48,0.0,301206172970.66,7862733317.48,0.0,302695708389.19,,,,
Htl,M5,CZ12,cDXGF,5526451214.01,0.0,260127047145.6,5526451214.01,0.0,260196694780.16,,,,
Htl,M5,CZ13,cDXGF,4989563895.86,0.0,319355392385.88,4989563895.86,0.0,320421270738.33,,,,
Htl,M5,CZ14,cDXGF,1987130668.84,0.0,298624895464.63,1987130668.84,0.0,299434447611.53,,,,
Htl,M5,CZ15,cDXGF,49974478.11,0.0,441633477854.36,49974478.11,0.0,464000508911.69,,,,
