Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
RtS,CZ07,cDXGF,3788176482.8,0.0,83302259972.46,3788176482.8,0.0,83594305923.34
RtS,CZ07,cDXHP,0.0,857830626.32,84973212765.86,0.0,857830626.32,84973212765.86
RtS,CZ07,cPTAC,0.0,0.0,82717509321.43,0.0,0.0,83009555272.31
RtS,CZ07,cPVVG,0.0,0.0,554897.13,3859920687.93,0.0,82773391254.42
RtS,CZ08,cDXGF,5131272319.27,0.0,105366892131.53,5131272319.27,0.0,106101885368.51
RtS,CZ08,cDXHP,0.0,1199812718.19,107136701953.96,0.0,1199812718.19,107177865747.28
RtS,CZ08,cPTAC,0.0,0.0,104604291118.98,0.0,0.0,105339284356.7
RtS,CZ08,cPVVG,0.0,0.0,4670556.37,5238803329.33,0.0,105166973028.61
RtS,CZ09,cDXGF,7558695845.16,0.0,106092495760.42,7558695845.16,0.0,107099354255.83
RtS,CZ09,cDXHP,0.0,1809912830.16,107360338244.1,0.0,1809912830.16,107721684540.93
RtS,CZ09,cPTAC,0.0,0.0,105156552817.79,0.0,0.0,106163411313.53
RtS,CZ09,cPVVG,0.0,0.0,18111033.62,7721270241.35,0.0,106144668182.17
RtS,CZ10,cDXGF,10306031783.36,0.0,112579652873.34,10306031783.36,0.0,113510271036.89
RtS,CZ10,cDXHP,0.0,2470696366.22,113008162333.0,0.0,2470696366.22,113686360618.13
RtS,CZ10,cPTAC,0.0,0.0,111487371237.91,0.0,0.0,112417989397.08
RtS,CZ10,cPVVG,14383569.63,0.0,21369577.8,10522434036.57,0.0,112519754365.26
RtS,CZ11,cDXGF,29654624921.73,0.0,108806509640.78,29654624921.73,0.0,109496186309.93
RtS,CZ11,cDXHP,0.0,7495384043.69,109648552347.4,0.0,7678055117.95,109679084051.44
RtS,CZ11,cPTAC,0.0,0.0,106737712210.88,0.0,0.0,107427388880.05
RtS,CZ11,cPVVG,672042323.18,0.0,311873916.4,30194287023.62,0.0,108652178889.27
RtS,CZ12,cDXGF,28544325646.76,0.0,89687764594.73,28544325646.76,0.0,89905523536.69
RtS,CZ12,cDXHP,0.0,7143554122.49,91184385922.29,0.0,7311373871.35,91184385922.29
RtS,CZ12,cPTAC,0.0,0.0,87579594985.57,0.0,0.0,87797353927.53
RtS,CZ12,cPVVG,341103788.19,0.0,42472064.87,28929627058.12,0.0,89163437254.11
RtS,CZ13,cDXGF,22892737828.54,0.0,117015784314.31,22892737828.54,0.0,117461482221.83
RtS,CZ13,cDXHP,0.0,5723251414.24,117737009905.49,0.0,5802517591.12,117778184145.28
RtS,CZ13,cPTAC,0.0,0.0,115307060560.36,0.0,0.0,115752758467.88
RtS,CZ13,cPVVG,90079852.95,0.0,424982499.31,23349092375.9,0.0,116566113565.77
RtS,CZ14,cDXGF,16597034680.09,0.0,106522807128.32,16597034680.09,0.0,107329517659.23
RtS,CZ14,cDXHP,0.0,4420769855.19,107370046198.58,0.0,4712028491.29,107426108535.89
RtS,CZ14,cPTAC,0.0,0.0,104456915244.68,0.0,0.0,105263625775.59
RtS,CZ14,cPVVG,161295526.99,0.0,83953645.79,16809350061.72,0.0,106458481002.14
RtS,CZ15,cDXGF,1597956717.25,0.0,178972837536.94,1597956717.25,0.0,180829721346.23
RtS,CZ15,cDXHP,0.0,388330391.78,178973375704.04,0.0,388330391.78,180830259513.34
RtS,CZ15,cPTAC,0.0,0.0,178596474972.83,0.0,0.0,180453358782.13
RtS,CZ15,cPVVG,0.0,0.0,2030930107.19,1642322282.09,0.0,179552215700.31
RtS,CZ16,cDXGF,50817821883.57,0.0,56377125419.48,50817821883.57,0.0,56377125419.48
RtS,CZ16,cDXHP,0.0,13751980681.11,57171190416.22,0.0,15955440631.23,57171190416.22
RtS,CZ16,cPTAC,0.0,0.0,53294147649.08,0.0,0.0,53294147649.08
RtS,CZ16,cPVVG,2900306495.63,0.0,4609286.26,51305458932.04,0.0,55697786580.08
