Building Type,Measure,System Type,Run Type,Climate Zone,Average Temperature,Average Electric Energy
RtS,M4,cPTAC,Base,CZ08,32.875,127204655.5177445
RtS,M4,cPTAC,Measure,CZ08,32.875,127384880.4499672
RtS,M4,cPVVG,Base,CZ08,32.875,120678278.57108665
RtS,M4,cPVVG,Measure,CZ08,32.875,121975879.29392658
RtS,M5,cDXGF,Base,CZ08,32.875,128916684.55192734
RtS,M5,cDXGF,Measure,CZ08,32.875,116570474.4924888
RtS,M5,cDXHP,Base,CZ08,32.875,128011877.97283904
RtS,M5,cDXHP,Measure,CZ08,32.875,115608919.9756128
RtS,M5,cPTAC,Base,CZ08,32.875,128916649.0859932
RtS,M5,cPTAC,Measure,CZ08,32.875,116570442.67481273
RtS,M5,cPVVG,Base,CZ08,32.875,127796493.28773008
RtS,M5,cPVVG,Measure,CZ08,32.875,115512191.26313241
SCn,M1,cDXGF,Base,CZ08,32.875,2211880708.887161
SCn,M1,cDXGF,Measure,CZ08,32.875,2237507258.9093394
SCn,M1,cDXHP,Base,CZ08,32.875,2211880708.886354
SCn,M1,cDXHP,Measure,CZ08,32.875,2237507258.9093285
SCn,M1,cPTAC,Base,CZ08,32.875,2211880787.9188623
SCn,M1,cPTAC,Measure,CZ08,32.875,2237507258.907208
SCn,M1,cPVVG,Base,CZ08,32.875,2179400330.678654
SCn,M1,cPVVG,Measure,CZ08,32.875,2220178620.9251995
SCn,M2,cDXGF,Base,CZ08,32.875,2105665392.643474
SCn,M2,cDXGF,Measure,CZ08,32.875,2087820527.8675013
SCn,M2,cDXHP,Base,CZ08,32.875,2105665805.2158937
SCn,M2,cDXHP,Measure,CZ08,32.875,2087820527.872384
SCn,M2,cPTAC,Base,CZ08,32.875,2105665392.6436007
SCn,M2,cPTAC,Measure,CZ08,32.875,2087820874.9208982
SCn,M2,cPVVG,Base,CZ08,32.875,2056879650.7149646
SCn,M2,cPVVG,Measure,CZ08,32.875,2046552566.0249524
SCn,M3,cDXGF,Base,CZ08,32.875,2217794834.799936
SCn,M3,cDXGF,Measure,CZ08,32.875,1997879387.990616
SCn,M3,cDXHP,Base,CZ08,32.875,2217794834.7999096
SCn,M3,cDXHP,Measure,CZ08,32.875,1997879971.9795682
SCn,M3,cPTAC,Base,CZ08,32.875,2217795537.2890377
SCn,M3,cPTAC,Measure,CZ08,32.875,1997879971.9796379
SCn,M3,cPVVG,Base,CZ08,32.875,2207796315.2189837
SCn,M3,cPVVG,Measure,CZ08,32.875,1988357286.4392908
SCn,M4,cDXGF,Base,CZ08,32.875,2211879771.565759
SCn,M4,cDXGF,Measure,CZ08,32.875,2237504365.6707735
SCn,M4,cDXHP,Base,CZ08,32.875,2211879771.5648584
SCn,M4,cDXHP,Measure,CZ08,32.875,2237504365.670772
SCn,M4,cPTAC,Base,CZ08,32.875,2211879865.6972632
SCn,M4,cPTAC,Measure,CZ08,32.875,2237504365.6686645
SCn,M4,cPVVG,Base,CZ08,32.875,2179400303.020773
SCn,M4,cPVVG,Measure,CZ08,32.875,2220182986.060109
SCn,M5,cDXGF,Base,CZ08,32.875,2476453164.770081
SCn,M5,cDXGF,Measure,CZ08,32.875,2210847302.2660966
SCn,M5,cDXHP,Base,CZ08,32.875,2476453164.770086
SCn,M5,cDXHP,Measure,CZ08,32.875,2210847302.2661133
SCn,M5,cPTAC,Base,CZ08,32.875,2476453465.045622
SCn,M5,cPTAC,Measure,CZ08,32.875,2210847552.1554084
SCn,M5,cPVVG,Base,CZ08,32.875,2472694444.8851447
SCn,M5,cPVVG,Measure,CZ08,32.875,2207293621.8144746
Asm,M1,cDXGF,Base,CZ09,34.36222222222222,746302823.0917602
Asm,M1,cDXGF,Measure,CZ09,34.36222222222222,755911555.1695049
Asm,M1,cDXHP,Base,CZ09,34.36222222222222,748337757.236915
Asm,M1,cDXHP,Measure,CZ09,34.36222222222222,757934962.0621148
Asm,M1,cPTAC,Base,CZ09,34.36222222222222,746226040.9450607
Asm,M1,cPTAC,Measure,CZ09,34.36222222222222,755898751.0428663
Asm,M1,cPVVG,Base,CZ09,34.36222222222222,707108629.0517163
Asm,M1,cPVVG,Measure,CZ09,34.36222222222222,722826858.3926194
Asm,M2,cDXGF,Base,CZ09,34.36222222222222,643005271.2789527
Asm,M2,cDXGF,Measure,CZ09,34.36222222222222,639049045.2957864
Asm,M2,cDXHP,Base,CZ09,34.36222222222222,643388242.7383975
Asm,M2,cDXHP,Measure,CZ09,34.36222222222222,639412808.3821445
Asm,M2,cPTAC,Base,CZ09,34.36222222222222,643005271.2789496
Asm,M2,cPTAC,Measure,CZ09,34.36222222222222,639049045.295787
Asm,M2,cPVVG,Base,CZ09,34.36222222222222,583946738.2995955
Asm,M2,cPVVG,Measure,CZ09,34.36222222222222,580117773.8388455
Asm,M3,cDXGF,Base,CZ09,34.36222222222222,645028238.6002426
Asm,M3,cDXGF,Measure,CZ09,34.36222222222222,571904245.0718132
Asm,M3,cDXHP,Base,CZ09,34.36222222222222,643838377.4306202
Asm,M3,cDXHP,Measure,CZ09,34.36222222222222,570657751.7873452
Asm,M3,cPTAC,Base,CZ09,34.36222222222222,645028238.6002461
Asm,M3,cPTAC,Measure,CZ09,34.36222222222222,571904245.0718045
Asm,M3,cPVVG,Base,CZ09,34.36222222222222,636927869.0491043
Asm,M3,cPVVG,Measure,CZ09,34.36222222222222,564252529.9929475
Asm,M4,cDXGF,Base,CZ09,34.36222222222222,746303412.4094437
Asm,M4,cDXGF,Measure,CZ09,34.36222222222222,755913112.5091048
Asm,M4,cDXHP,Base,CZ09,34.36222222222222,748338359.1903611
Asm,M4,cDXHP,Measure,CZ09,34.36222222222222,757936487.5189967
Asm,M4,cPTAC,Base,CZ09,34.36222222222222,746226623.3912534
Asm,M4,cPTAC,Measure,CZ09,34.36222222222222,755900433.5125121
Asm,M4,cPVVG,Base,CZ09,34.36222222222222,707108436.8270837
Asm,M4,cPVVG,Measure,CZ09,34.36222222222222,722827179.4708192
Asm,M5,cDXGF,Base,CZ09,34.36222222222222,736489406.0646572
Asm,M5,cDXGF,Measure,CZ09,34.36222222222222,647677265.0905018
Asm,M5,cDXHP,Base,CZ09,34.36222222222222,735027562.4888952
Asm,M5,cDXHP,Measure,CZ09,34.36222222222222,646162762.4180025
Asm,M5,cPTAC,Base,CZ09,34.36222222222222,736489406.0646454
Asm,M5,cPTAC,Measure,CZ09,34.36222222222222,647677265.0904844
Asm,M5,cPVVG,Base,CZ09,34.36222222222222,729419230.978979
Asm,M5,cPVVG,Measure,CZ09,34.36222222222222,641079103.532781
ECC,M1,cDXGF,Base,CZ09,34.36222222222222,2162427870.699148
ECC,M1,cDXGF,Measure,CZ09,34.36222222222222,2176810268.0674596
ECC,M1,cDXHP,Base,CZ09,34.36222222222222,2167866927.803531
ECC,M1,cDXHP,Measure,CZ09,34.36222222222222,2182363371.2809277
ECC,M1,cPTAC,Base,CZ09,34.36222222222222,2162422476.1608787
ECC,M1,cPTAC,Measure,CZ09,34.36222222222222,2176810268.568781
ECC,M1,cPVVG,Base,CZ09,34.36222222222222,1974887223.0428197
ECC,M1,cPVVG,Measure,CZ09,34.36222222222222,2017012354.1213238
ECC,M2,cDXGF,Base,CZ09,34.36222222222222,1955154690.3047829
ECC,M2,cDXGF,Measure,CZ09,34.36222222222222,1923143071.818131
ECC,M2,cDXHP,Base,CZ09,34.36222222222222,1953750651.666954
ECC,M2,cDXHP,Measure,CZ09,34.36222222222222,1921592432.1366441
ECC,M2,cPTAC,Base,CZ09,34.36222222222222,1955154690.3047788
ECC,M2,cPTAC,Measure,CZ09,34.36222222222222,1923143071.7815428
ECC,M2,cPVVG,Base,CZ09,34.36222222222222,1713548217.9624188
ECC,M2,cPVVG,Measure,CZ09,34.36222222222222,1693463005.427936
ECC,M3,cDXGF,Base,CZ09,34.36222222222222,1819861942.099112
ECC,M3,cDXGF,Measure,CZ09,34.36222222222222,1661423628.3474677
ECC,M3,cDXHP,Base,CZ09,34.36222222222222,1812787498.1263876
ECC,M3,cDXHP,Measure,CZ09,34.36222222222222,1653966017.1192758
ECC,M3,cPTAC,Base,CZ09,34.36222222222222,1819861954.731079
ECC,M3,cPTAC,Measure,CZ09,34.36222222222222,1661423628.3158276
ECC,M3,cPVVG,Base,CZ09,34.36222222222222,1794935877.513318
ECC,M3,cPVVG,Measure,CZ09,34.36222222222222,1637918446.132447
ECC,M4,cDXGF,Base,CZ09,34.36222222222222,2162432337.9619956
ECC,M4,cDXGF,Measure,CZ09,34.36222222222222,2176821822.3857355
ECC,M4,cDXHP,Base,CZ09,34.36222222222222,2167865786.791666
ECC,M4,cDXHP,Measure,CZ09,34.36222222222222,2182375015.2443504
ECC,M4,cPTAC,Base,CZ09,34.36222222222222,2162431962.3416195
ECC,M4,cPTAC,Measure,CZ09,34.36222222222222,2176821822.3759313
ECC,M4,cPVVG,Base,CZ09,34.36222222222222,1974893602.2627406
ECC,M4,cPVVG,Measure,CZ09,34.36222222222222,2017030326.3549552
ECC,M5,cDXGF,Base,CZ09,34.36222222222222,1955316246.0066338
ECC,M5,cDXGF,Measure,CZ09,34.36222222222222,1774197441.0688014
ECC,M5,cDXHP,Base,CZ09,34.36222222222222,1930771928.6066985
ECC,M5,cDXHP,Measure,CZ09,34.36222222222222,1751907891.6083987
ECC,M5,cPTAC,Base,CZ09,34.36222222222222,1955316271.3288643
ECC,M5,cPTAC,Measure,CZ09,34.36222222222222,1774197439.3983452
ECC,M5,cPVVG,Base,CZ09,34.36222222222222,1929674595.8636892
ECC,M5,cPVVG,Measure,CZ09,34.36222222222222,1750219697.3884542
Epr,M1,cDXGF,Base,CZ09,34.36222222222222,344201736.2508028
Epr,M1,cDXGF,Measure,CZ09,34.36222222222222,348837584.5008431
Epr,M1,cDXHP,Base,CZ09,34.36222222222222,346006670.678079
Epr,M1,cDXHP,Measure,CZ09,34.36222222222222,350764811.68846446
Epr,M1,cPTAC,Base,CZ09,34.36222222222222,344194577.7944462
Epr,M1,cPTAC,Measure,CZ09,34.36222222222222,348837584.4918123
Epr,M1,cPVVG,Base,CZ09,34.36222222222222,315845552.53097457
Epr,M1,cPVVG,Measure,CZ09,34.36222222222222,325823163.3284486
Epr,M2,cDXGF,Base,CZ09,34.36222222222222,300629232.3933906
Epr,M2,cDXGF,Measure,CZ09,34.36222222222222,295264878.4926055
Epr,M2,cDXHP,Base,CZ09,34.36222222222222,300105253.44332004
Epr,M2,cDXHP,Measure,CZ09,34.36222222222222,294704317.1570997
Epr,M2,cPTAC,Base,CZ09,34.36222222222222,300629232.3933888
Epr,M2,cPTAC,Measure,CZ09,34.36222222222222,295264857.25400466
Epr,M2,cPVVG,Base,CZ09,34.36222222222222,261816433.93716943
Epr,M2,cPVVG,Measure,CZ09,34.36222222222222,258400322.32612863
Epr,M3,cDXGF,Base,CZ09,34.36222222222222,281362220.9048529
Epr,M3,cDXGF,Measure,CZ09,34.36222222222222,254106248.61100155
Epr,M3,cDXHP,Base,CZ09,34.36222222222222,279837460.49258494
Epr,M3,cDXHP,Measure,CZ09,34.36222222222222,252407111.32054418
Epr,M3,cPTAC,Base,CZ09,34.36222222222222,281362220.8952232
Epr,M3,cPTAC,Measure,CZ09,34.36222222222222,254106302.1201664
Epr,M3,cPVVG,Base,CZ09,34.36222222222222,277257441.89000934
Epr,M3,cPVVG,Measure,CZ09,34.36222222222222,250235497.27752477
Epr,M4,cDXGF,Base,CZ09,34.36222222222222,344202906.4275605
Epr,M4,cDXGF,Measure,CZ09,34.36222222222222,348840830.42258507
Epr,M4,cDXHP,Base,CZ09,34.36222222222222,346007916.4100539
Epr,M4,cDXHP,Measure,CZ09,34.36222222222222,350768425.3340638
Epr,M4,cPTAC,Base,CZ09,34.36222222222222,344195750.1158829
Epr,M4,cPTAC,Measure,CZ09,34.36222222222222,348840830.4154082
Epr,M4,cPVVG,Base,CZ09,34.36222222222222,315846764.5337854
Epr,M4,cPVVG,Measure,CZ09,34.36222222222222,325828524.781408
Epr,M5,cDXGF,Base,CZ09,34.36222222222222,315872462.58199435
Epr,M5,cDXGF,Measure,CZ09,34.36222222222222,282794444.69793093
Epr,M5,cDXHP,Base,CZ09,34.36222222222222,306907139.4185051
Epr,M5,cDXHP,Measure,CZ09,34.36222222222222,274817695.7466153
Epr,M5,cPTAC,Base,CZ09,34.36222222222222,315872462.5820274
Epr,M5,cPTAC,Measure,CZ09,34.36222222222222,282793616.6166718
Epr,M5,cPVVG,Base,CZ09,34.36222222222222,311730667.7379716
Epr,M5,cPVVG,Measure,CZ09,34.36222222222222,278930180.362317
ERC,M1,cDXGF,Base,CZ09,34.36222222222222,14723428.060693868
ERC,M1,cDXGF,Measure,CZ09,34.36222222222222,14780564.339390943
ERC,M1,cDXHP,Base,CZ09,34.36222222222222,14790008.456114892
ERC,M1,cDXHP,Measure,CZ09,34.36222222222222,14847838.653142808
ERC,M1,cPTAC,Base,CZ09,34.36222222222222,14723428.04116308
ERC,M1,cPTAC,Measure,CZ09,34.36222222222222,14780564.310881507
ERC,M1,cPVVG,Base,CZ09,34.36222222222222,13419461.292331146
ERC,M1,cPVVG,Measure,CZ09,34.36222222222222,13625349.605262995
ERC,M2,cDXGF,Base,CZ09,34.36222222222222,12942297.335867725
ERC,M2,cDXGF,Measure,CZ09,34.36222222222222,12720614.19951742
ERC,M2,cDXHP,Base,CZ09,34.36222222222222,12918001.623810874
ERC,M2,cDXHP,Measure,CZ09,34.36222222222222,12693751.82911597
ERC,M2,cPTAC,Base,CZ09,34.36222222222222,12942297.335868014
ERC,M2,cPTAC,Measure,CZ09,34.36222222222222,12720614.199439883
ERC,M2,cPVVG,Base,CZ09,34.36222222222222,11031296.866648875
ERC,M2,cPVVG,Measure,CZ09,34.36222222222222,10904213.800912576
ERC,M3,cDXGF,Base,CZ09,34.36222222222222,12176707.566910362
ERC,M3,cDXGF,Measure,CZ09,34.36222222222222,10728232.73985868
ERC,M3,cDXHP,Base,CZ09,34.36222222222222,12118075.858260266
ERC,M3,cDXHP,Measure,CZ09,34.36222222222222,10662031.455313869
ERC,M3,cPTAC,Base,CZ09,34.36222222222222,12176707.564559558
ERC,M3,cPTAC,Measure,CZ09,34.36222222222222,10728232.737744408
ERC,M3,cPVVG,Base,CZ09,34.36222222222222,11962713.04711461
ERC,M3,cPVVG,Measure,CZ09,34.36222222222222,10526210.343098903
ERC,M4,cDXGF,Base,CZ09,34.36222222222222,14723456.674289756
ERC,M4,cDXGF,Measure,CZ09,34.36222222222222,14780601.412736751
ERC,M4,cDXHP,Base,CZ09,34.36222222222222,14790037.924991123
ERC,M4,cDXHP,Measure,CZ09,34.36222222222222,14847876.631047852
ERC,M4,cPTAC,Base,CZ09,34.36222222222222,14723456.654755682
ERC,M4,cPTAC,Measure,CZ09,34.36222222222222,14780601.384280788
ERC,M4,cPVVG,Base,CZ09,34.36222222222222,13419508.04415264
ERC,M4,cPVVG,Measure,CZ09,34.36222222222222,13625411.661536757
ERC,M5,cDXGF,Base,CZ09,34.36222222222222,13689121.100716611
ERC,M5,cDXGF,Measure,CZ09,34.36222222222222,11988268.7900076
ERC,M5,cDXHP,Base,CZ09,34.36222222222222,13442187.105009016
ERC,M5,cDXHP,Measure,CZ09,34.36222222222222,11761865.218541777
ERC,M5,cPTAC,Base,CZ09,34.36222222222222,13689121.087624826
ERC,M5,cPTAC,Measure,CZ09,34.36222222222222,11988268.77822047
ERC,M5,cPVVG,Base,CZ09,34.36222222222222,13482617.544189874
ERC,M5,cPVVG,Measure,CZ09,34.36222222222222,11794696.179660736
Ese,M1,cDXGF,Base,CZ09,34.36222222222222,918451838.5654732
Ese,M1,cDXGF,Measure,CZ09,34.36222222222222,922448507.4198915
Ese,M1,cDXHP,Base,CZ09,34.36222222222222,919795218.0628449
Ese,M1,cDXHP,Measure,CZ09,34.36222222222222,923837205.8534347
Ese,M1,cPTAC,Base,CZ09,34.36222222222222,918451838.5654768
Ese,M1,cPTAC,Measure,CZ09,34.36222222222222,922448507.4198962
Ese,M1,cPVVG,Base,CZ09,34.36222222222222,891519672.404032
Ese,M1,cPVVG,Measure,CZ09,34.36222222222222,899067982.9115759
Ese,M2,cDXGF,Base,CZ09,34.36222222222222,812954116.2807249
Ese,M2,cDXGF,Measure,CZ09,34.36222222222222,800557992.2816331
Ese,M2,cDXHP,Base,CZ09,34.36222222222222,812712937.2109203
Ese,M2,cDXHP,Measure,CZ09,34.36222222222222,800287557.269808
Ese,M2,cPTAC,Base,CZ09,34.36222222222222,812954116.2807242
Ese,M2,cPTAC,Measure,CZ09,34.36222222222222,800557992.2816554
Ese,M2,cPVVG,Base,CZ09,34.36222222222222,777397114.4821248
Ese,M2,cPVVG,Measure,CZ09,34.36222222222222,766080045.6442984
Ese,M3,cDXGF,Base,CZ09,34.36222222222222,786514120.430715
Ese,M3,cDXGF,Measure,CZ09,34.36222222222222,756124457.1839435
Ese,M3,cDXHP,Base,CZ09,34.36222222222222,784913178.6812745
Ese,M3,cDXHP,Measure,CZ09,34.36222222222222,754423277.3347061
Ese,M3,cPTAC,Base,CZ09,34.36222222222222,786514120.431029
Ese,M3,cPTAC,Measure,CZ09,34.36222222222222,756124457.183415
Ese,M3,cPVVG,Base,CZ09,34.36222222222222,782268757.5952393
Ese,M3,cPVVG,Measure,CZ09,34.36222222222222,752115138.4291161
Ese,M4,cDXGF,Base,CZ09,34.36222222222222,918452263.2487856
Ese,M4,cDXGF,Measure,CZ09,34.36222222222222,922449352.9511303
Ese,M4,cDXHP,Base,CZ09,34.36222222222222,919795671.4443812
Ese,M4,cDXHP,Measure,CZ09,34.36222222222222,923837939.5032132
Ese,M4,cPTAC,Base,CZ09,34.36222222222222,918452263.2487869
Ese,M4,cPTAC,Measure,CZ09,34.36222222222222,922449352.9511274
Ese,M4,cPVVG,Base,CZ09,34.36222222222222,891520181.8400719
Ese,M4,cPVVG,Measure,CZ09,34.36222222222222,899070736.601478
Ese,M5,cDXGF,Base,CZ09,34.36222222222222,876273481.4138107
Ese,M5,cDXGF,Measure,CZ09,34.36222222222222,841851972.5665317
Ese,M5,cDXHP,Base,CZ09,34.36222222222222,871082059.7503124
Ese,M5,cDXHP,Measure,CZ09,34.36222222222222,837096195.3737599
Ese,M5,cPTAC,Base,CZ09,34.36222222222222,876280030.9379619
Ese,M5,cPTAC,Measure,CZ09,34.36222222222222,841851972.5662354
Ese,M5,cPVVG,Base,CZ09,34.36222222222222,872196566.7461492
Ese,M5,cPVVG,Measure,CZ09,34.36222222222222,838026707.5843021
Eun,M1,cDXGF,Base,CZ09,34.36222222222222,6365006200.034596
Eun,M1,cDXGF,Measure,CZ09,34.36222222222222,6388467963.098273
Eun,M1,cDXHP,Base,CZ09,34.36222222222222,6383522513.840533
Eun,M1,cDXHP,Measure,CZ09,34.36222222222222,6407263823.314443
Eun,M1,cPTAC,Base,CZ09,34.36222222222222,6364994986.85088
Eun,M1,cPTAC,Measure,CZ09,34.36222222222222,6388440314.690602
Eun,M1,cPVVG,Base,CZ09,34.36222222222222,5974594966.021652
Eun,M1,cPVVG,Measure,CZ09,34.36222222222222,6042742608.704257
Eun,M2,cDXGF,Base,CZ09,34.36222222222222,5886901291.032404
Eun,M2,cDXGF,Measure,CZ09,34.36222222222222,5839748277.886731
Eun,M2,cDXHP,Base,CZ09,34.36222222222222,5886001499.802964
Eun,M2,cDXHP,Measure,CZ09,34.36222222222222,5838435514.587604
Eun,M2,cPTAC,Base,CZ09,34.36222222222222,5886849288.433196
Eun,M2,cPTAC,Measure,CZ09,34.36222222222222,5839748277.886646
Eun,M2,cPVVG,Base,CZ09,34.36222222222222,5368626392.735656
Eun,M2,cPVVG,Measure,CZ09,34.36222222222222,5338477583.8773775
Eun,M3,cDXGF,Base,CZ09,34.36222222222222,5665708773.72716
Eun,M3,cDXGF,Measure,CZ09,34.36222222222222,5249359664.423754
Eun,M3,cDXHP,Base,CZ09,34.36222222222222,5640594419.625157
Eun,M3,cDXHP,Measure,CZ09,34.36222222222222,5223035431.724234
Eun,M3,cPTAC,Base,CZ09,34.36222222222222,5665708773.727062
Eun,M3,cPTAC,Measure,CZ09,34.36222222222222,5249324253.030568
Eun,M3,cPVVG,Base,CZ09,34.36222222222222,5606235921.832229
Eun,M3,cPVVG,Measure,CZ09,34.36222222222222,5193165146.25555
Eun,M4,cDXGF,Base,CZ09,34.36222222222222,6365013285.626565
Eun,M4,cDXGF,Measure,CZ09,34.36222222222222,6388475042.805694
Eun,M4,cDXHP,Base,CZ09,34.36222222222222,6383528267.32083
Eun,M4,cDXHP,Measure,CZ09,34.36222222222222,6407269945.8571615
Eun,M4,cPTAC,Base,CZ09,34.36222222222222,6365003055.797667
Eun,M4,cPTAC,Measure,CZ09,34.36222222222222,6388448424.339551
Eun,M4,cPVVG,Base,CZ09,34.36222222222222,5974602053.98212
Eun,M4,cPVVG,Measure,CZ09,34.36222222222222,6042779799.655979
Eun,M5,cDXGF,Base,CZ09,34.36222222222222,5986844755.684973
Eun,M5,cDXGF,Measure,CZ09,34.36222222222222,5522818350.94768
Eun,M5,cDXHP,Base,CZ09,34.36222222222222,5920327112.829017
Eun,M5,cDXHP,Measure,CZ09,34.36222222222222,5461183439.4573145
Eun,M5,cPTAC,Base,CZ09,34.36222222222222,5986897206.552432
Eun,M5,cPTAC,Measure,CZ09,34.36222222222222,5522818350.947573
Eun,M5,cPVVG,Base,CZ09,34.36222222222222,5927687616.612477
Eun,M5,cPVVG,Measure,CZ09,34.36222222222222,5467366472.192953
Gro,M1,cDXGF,Base,CZ09,34.36222222222222,1461979856.2767255
Gro,M1,cDXGF,Measure,CZ09,34.36222222222222,1462689824.3966713
Gro,M1,cDXHP,Base,CZ09,34.36222222222222,1465573805.482485
Gro,M1,cDXHP,Measure,CZ09,34.36222222222222,1466042358.0972939
Gro,M1,cPTAC,Base,CZ09,34.36222222222222,1461632211.0841146
Gro,M1,cPTAC,Measure,CZ09,34.36222222222222,1462420058.6843557
Gro,M1,cPVVG,Base,CZ09,34.36222222222222,1429371591.8466005
Gro,M1,cPVVG,Measure,CZ09,34.36222222222222,1434927178.6858633
Gro,M2,cDXGF,Base,CZ09,34.36222222222222,1411949228.1207879
Gro,M2,cDXGF,Measure,CZ09,34.36222222222222,1402656351.5652938
Gro,M2,cDXHP,Base,CZ09,34.36222222222222,1413026829.2684348
Gro,M2,cDXHP,Measure,CZ09,34.36222222222222,1403621294.4862733
Gro,M2,cPTAC,Base,CZ09,34.36222222222222,1411803700.224366
Gro,M2,cPTAC,Measure,CZ09,34.36222222222222,1402484572.5426545
Gro,M2,cPVVG,Base,CZ09,34.36222222222222,1364738307.2189264
Gro,M2,cPVVG,Measure,CZ09,34.36222222222222,1359972576.8806913
Gro,M3,cDXGF,Base,CZ09,34.36222222222222,1378011421.2548766
Gro,M3,cDXGF,Measure,CZ09,34.36222222222222,1340966379.324658
Gro,M3,cDXHP,Base,CZ09,34.36222222222222,1374301771.8266716
Gro,M3,cDXHP,Measure,CZ09,34.36222222222222,1337308622.9644296
Gro,M3,cPTAC,Base,CZ09,34.36222222222222,1377577683.518889
Gro,M3,cPTAC,Measure,CZ09,34.36222222222222,1340629170.9549184
Gro,M3,cPVVG,Base,CZ09,34.36222222222222,1372583829.0136323
Gro,M3,cPVVG,Measure,CZ09,34.36222222222222,1335847919.366577
Gro,M4,cDXGF,Base,CZ09,34.36222222222222,1462070223.1019607
Gro,M4,cDXGF,Measure,CZ09,34.36222222222222,1462773748.1951864
Gro,M4,cDXHP,Base,CZ09,34.36222222222222,1465664047.1698751
Gro,M4,cDXHP,Measure,CZ09,34.36222222222222,1466123818.203391
Gro,M4,cPTAC,Base,CZ09,34.36222222222222,1461722977.810295
Gro,M4,cPTAC,Measure,CZ09,34.36222222222222,1462502363.3215683
Gro,M4,cPVVG,Base,CZ09,34.36222222222222,1429469134.5869696
Gro,M4,cPVVG,Measure,CZ09,34.36222222222222,1435022716.130153
Gro,M5,cDXGF,Base,CZ09,34.36222222222222,1444339297.802813
Gro,M5,cDXGF,Measure,CZ09,34.36222222222222,1395893402.447245
Gro,M5,cDXHP,Base,CZ09,34.36222222222222,1433601670.748961
Gro,M5,cDXHP,Measure,CZ09,34.36222222222222,1386277119.825747
Gro,M5,cPTAC,Base,CZ09,34.36222222222222,1443726383.6717653
Gro,M5,cPTAC,Measure,CZ09,34.36222222222222,1395406973.644363
Gro,M5,cPVVG,Base,CZ09,34.36222222222222,1439627694.5044458
Gro,M5,cPVVG,Measure,CZ09,34.36222222222222,1391477766.277617
MBT,M1,cDXGF,Base,CZ09,34.36222222222222,2374702760.874128
MBT,M1,cDXGF,Measure,CZ09,34.36222222222222,2376241602.7634993
MBT,M1,cDXHP,Base,CZ09,34.36222222222222,2380837638.6633577
MBT,M1,cDXHP,Measure,CZ09,34.36222222222222,2382588873.253665
MBT,M1,cPTAC,Base,CZ09,34.36222222222222,2374709410.6128254
MBT,M1,cPTAC,Measure,CZ09,34.36222222222222,2376247881.1286135
MBT,M1,cPVVG,Base,CZ09,34.36222222222222,2318529644.5569844
MBT,M1,cPVVG,Measure,CZ09,34.36222222222222,2327197724.920839
MBT,M2,cDXGF,Base,CZ09,34.36222222222222,2324543606.063894
MBT,M2,cDXGF,Measure,CZ09,34.36222222222222,2315041076.840464
MBT,M2,cDXHP,Base,CZ09,34.36222222222222,2321530150.5375686
MBT,M2,cDXHP,Measure,CZ09,34.36222222222222,2311913722.7262025
MBT,M2,cPTAC,Base,CZ09,34.36222222222222,2324543606.0668736
MBT,M2,cPTAC,Measure,CZ09,34.36222222222222,2315041076.824868
MBT,M2,cPVVG,Base,CZ09,34.36222222222222,2246561234.6654487
MBT,M2,cPVVG,Measure,CZ09,34.36222222222222,2241787475.137319
MBT,M3,cDXGF,Base,CZ09,34.36222222222222,2311867303.514802
MBT,M3,cDXGF,Measure,CZ09,34.36222222222222,2229682834.8247075
MBT,M3,cDXHP,Base,CZ09,34.36222222222222,2301426683.9026732
MBT,M3,cDXHP,Measure,CZ09,34.36222222222222,2218613384.758065
MBT,M3,cPTAC,Base,CZ09,34.36222222222222,2311867303.516649
MBT,M3,cPTAC,Measure,CZ09,34.36222222222222,2229682834.7289405
MBT,M3,cPVVG,Base,CZ09,34.36222222222222,2300419438.950689
MBT,M3,cPVVG,Measure,CZ09,34.36222222222222,2218859685.7049985
MBT,M4,cDXGF,Base,CZ09,34.36222222222222,2374848531.2871766
MBT,M4,cDXGF,Measure,CZ09,34.36222222222222,2376383907.8658204
MBT,M4,cDXHP,Base,CZ09,34.36222222222222,2380842328.450195
MBT,M4,cDXHP,Measure,CZ09,34.36222222222222,2382593169.824546
MBT,M4,cPTAC,Base,CZ09,34.36222222222222,2374848531.319047
MBT,M4,cPTAC,Measure,CZ09,34.36222222222222,2376383907.8640294
MBT,M4,cPVVG,Base,CZ09,34.36222222222222,2318684574.7929287
MBT,M4,cPVVG,Measure,CZ09,34.36222222222222,2327348342.6174684
MBT,M5,cDXGF,Base,CZ09,34.36222222222222,2367447793.5958085
MBT,M5,cDXGF,Measure,CZ09,34.36222222222222,2276376515.048917
MBT,M5,cDXHP,Base,CZ09,34.36222222222222,2346025691.143975
MBT,M5,cDXHP,Measure,CZ09,34.36222222222222,2255854558.8568482
MBT,M5,cPTAC,Base,CZ09,34.36222222222222,2367447793.5946317
MBT,M5,cPTAC,Measure,CZ09,34.36222222222222,2276376515.0501256
MBT,M5,cPVVG,Base,CZ09,34.36222222222222,2356965433.744594
MBT,M5,cPVVG,Measure,CZ09,34.36222222222222,2266505492.446085
MLI,M1,cDXGF,Base,CZ09,34.36222222222222,1044772668.570109
MLI,M1,cDXGF,Measure,CZ09,34.36222222222222,1042538715.2393138
MLI,M1,cDXHP,Base,CZ09,34.36222222222222,1057745381.1883144
