Filename,Measure,BldgType,BldgLoc,BldgHVAC,Run Type,Cooling Capacity,Heating Capacity,Conditioned Area,Electricity Heating,Natural Gas Heating,Electricity Cooling,Electricity Fans,Unmet Hours Heating,Unmet Hours Cooling
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\Epr\M1-cPTAC-Measure\instance0820121755\eplustbl.csv,M1,Epr,CZ14,cPTAC,Measure,271628.01,26008.8,2322.43,0.0,0.56,80379.58,96306.0,1587.83,61.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\Epr\M1-cPTAC-Measure\instance0820071121\eplustbl.csv,M1,Epr,CZ15,cPTAC,Measure,306711.77999999997,25983.54,2322.43,0.0,0.0,146096.09,96895.1,281.33,149.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\Epr\M1-cPTAC-Measure\instance0819202957\eplustbl.csv,M1,Epr,CZ16,cPTAC,Measure,226675.52,25824.91,2322.43,0.0,15.81,31803.28,105795.06,2935.17,16.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\Epr\M1-cPVVG-Base\instance0819135930\eplustbl.csv,M1,Epr,CZ01,cPVVG,Base,153390.04,221775.56999999998,2322.43,0.0,221533.23,10060.47,54085.46,18.0,1.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\Epr\M1-cPVVG-Base\instance0819151413\eplustbl.csv,M1,Epr,CZ02,cPVVG,Base,215783.96999999997,240654.8,2322.43,0.0,155584.89,29727.09,63944.57,8.5,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\Epr\M1-cPVVG-Base\instance0819164000\eplustbl.csv,M1,Epr,CZ03,cPVVG,Base,189818.6,213869.41999999998,2322.43,0.0,99404.55,18394.87,59701.32,13.67,7.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\Epr\M1-cPVVG-Base\instance0819180654\eplustbl.csv,M1,Epr,CZ04,cPVVG,Base,237118.69,248343.74,2322.43,0.0,131802.51,48925.13,70793.64,5.33,1.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\Epr\M1-cPVVG-Base\instance0819194719\eplustbl.csv,M1,Epr,CZ05,cPVVG,Base,183121.4,223736.94,2322.43,0.0,100267.24,20687.53,61540.45,11.67,5.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\Epr\M1-cPVVG-Base\instance0819212540\eplustbl.csv,M1,Epr,CZ06,cPVVG,Base,189067.68,193418.5,2322.43,0.0,28115.11,36194.08,66960.72,6.83,12.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\Epr\M1-cPVVG-Base\instance0819231145\eplustbl.csv,M1,Epr,CZ07,cPVVG,Base,202225.66,194131.68,2322.43,0.0,23742.19,37189.3,66699.77,5.83,11.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\Epr\M1-cPVVG-Base\instance0820005704\eplustbl.csv,M1,Epr,CZ08,cPVVG,Base,238024.04,212614.38,2322.43,0.0,35956.44,56509.53,72274.49,6.5,1.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\Epr\M1-cPVVG-Base\instance0820025113\eplustbl.csv,M1,Epr,CZ09,cPVVG,Base,248183.3,215828.86000000002,2322.43,0.0,46147.54,57055.14,73995.22,6.0,0.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\Epr\M1-cPVVG-Base\instance0820045102\eplustbl.csv,M1,Epr,CZ10,cPVVG,Base,253806.68,217935.56,2322.43,0.0,50224.33,63442.59,71942.04,5.33,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\Epr\M1-cPVVG-Base\instance0820064854\eplustbl.csv,M1,Epr,CZ11,cPVVG,Base,254626.34,244635.39,2322.43,0.0,130352.82,71474.18,76139.36,4.33,0.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\Epr\M1-cPVVG-Base\instance0820084353\eplustbl.csv,M1,Epr,CZ12,cPVVG,Base,239104.72999999998,239149.08999999997,2322.43,0.0,134491.77,48487.07,68857.74,7.0,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\Epr\M1-cPVVG-Base\instance0820102831\eplustbl.csv,M1,Epr,CZ13,cPVVG,Base,259117.79,237466.81999999998,2322.43,0.0,111995.35,76472.51,76430.98,4.83,1.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\Epr\M1-cPVVG-Base\instance0820121856\eplustbl.csv,M1,Epr,CZ14,cPVVG,Base,252806.5,244914.68,2322.43,0.0,124615.69,72605.95,79847.72,4.17,5.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\Epr\M1-cPVVG-Base\instance0820070812\eplustbl.csv,M1,Epr,CZ15,cPVVG,Base,283372.58999999997,214006.45999999996,2322.43,0.0,23865.09,141327.07,86914.11,3.17,10.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\Epr\M1-cPVVG-Base\instance0819202743\eplustbl.csv,M1,Epr,CZ16,cPVVG,Base,206888.47999999998,239111.30999999997,2322.43,0.0,215400.68,27356.8,76710.07,4.5,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\Epr\M1-cPVVG-Measure\instance0819135937\eplustbl.csv,M1,Epr,CZ01,cPVVG,Measure,153390.04,221775.56999999998,2322.43,0.0,103875.27,11884.95,27237.66,2.17,5.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\Epr\M1-cPVVG-Measure\instance0819151416\eplustbl.csv,M1,Epr,CZ02,cPVVG,Measure,215783.96999999997,240654.8,2322.43,0.0,70402.48,36932.88,35361.56,1.17,4.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\Epr\M1-cPVVG-Measure\instance0819164003\eplustbl.csv,M1,Epr,CZ03,cPVVG,Measure,189818.6,213869.41999999998,2322.43,0.0,42344.86,23809.15,31505.7,0.17,12.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\Epr\M1-cPVVG-Measure\instance0819180658\eplustbl.csv,M1,Epr,CZ04,cPVVG,Measure,237118.69,248343.74,2322.43,0.0,55794.06,56423.99,40807.65,0.17,30.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\Epr\M1-cPVVG-Measure\instance0819194723\eplustbl.csv,M1,Epr,CZ05,cPVVG,Measure,183121.4,223736.94,2322.43,0.0,38664.96,26909.71,32677.78,0.17,10.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\Epr\M1-cPVVG-Measure\instance0819212542\eplustbl.csv,M1,Epr,CZ06,cPVVG,Measure,189067.68,193418.5,2322.43,0.0,9300.75,44668.69,37699.96,0.0,25.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\Epr\M1-cPVVG-Measure\instance0819231153\eplustbl.csv,M1,Epr,CZ07,cPVVG,Measure,202225.66,194131.68,2322.43,0.0,8740.55,45354.12,37134.74,0.0,16.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\Epr\M1-cPVVG-Measure\instance0820005704\eplustbl.csv,M1,Epr,CZ08,cPVVG,Measure,238024.04,212614.38,2322.43,0.0,11929.63,65767.31,41887.43,0.17,23.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\Epr\M1-cPVVG-Measure\instance0820025118\eplustbl.csv,M1,Epr,CZ09,cPVVG,Measure,248183.3,215828.86000000002,2322.43,0.0,15984.0,65547.43,42846.97,0.17,29.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\Epr\M1-cPVVG-Measure\instance0820045119\eplustbl.csv,M1,Epr,CZ10,cPVVG,Measure,253806.68,217935.56,2322.43,0.0,16997.93,71894.94,41598.25,0.17,19.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\Epr\M1-cPVVG-Measure\instance0820064901\eplustbl.csv,M1,Epr,CZ11,cPVVG,Measure,254626.34,244635.39,2322.43,0.0,65064.29,76234.83,46593.15,8.67,81.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\Epr\M1-cPVVG-Measure\instance0820084359\eplustbl.csv,M1,Epr,CZ12,cPVVG,Measure,239104.72999999998,239149.08999999997,2322.43,0.0,66343.8,55845.65,40446.71,0.5,31.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\Epr\M1-cPVVG-Measure\instance0820102835\eplustbl.csv,M1,Epr,CZ13,cPVVG,Measure,259117.79,237466.81999999998,2322.43,0.0,56181.95,80683.17,47578.28,0.5,80.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\Epr\M1-cPVVG-Measure\instance0820121858\eplustbl.csv,M1,Epr,CZ14,cPVVG,Measure,252806.5,244914.68,2322.43,0.0,51682.45,77486.24,48359.57,1.67,59.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\Epr\M1-cPVVG-Measure\instance0820070716\eplustbl.csv,M1,Epr,CZ15,cPVVG,Measure,283372.58999999997,214006.45999999996,2322.43,0.0,6597.63,139974.31,56938.59,0.0,144.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\Epr\M1-cPVVG-Measure\instance0819202714\eplustbl.csv,M1,Epr,CZ16,cPVVG,Measure,206888.47999999998,239111.30999999997,2322.43,0.0,111237.49,31447.78,42243.14,52.17,15.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\Epr\M2-cDXGF-Base\instance0819135950\eplustbl.csv,M2,Epr,CZ01,cDXGF,Base,168225.93,296328.28,2322.43,0.0,30.55,77129.39,147289.31,0.0,35.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\Epr\M2-cDXGF-Base\instance0819151425\eplustbl.csv,M2,Epr,CZ02,cDXGF,Base,233959.17999999996,323514.39999999997,2322.43,0.0,25.47,98770.92,164624.41,0.0,34.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\Epr\M2-cDXGF-Base\instance0819164016\eplustbl.csv,M2,Epr,CZ03,cDXGF,Base,205040.93,292244.8,2322.43,0.0,10.35,94394.15,157647.53,0.0,52.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\Epr\M2-cDXGF-Base\instance0819180718\eplustbl.csv,M2,Epr,CZ04,cDXGF,Base,257191.15,334147.17,2322.43,0.0,1.94,112305.3,174222.42,0.0,35.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\Epr\M2-cDXGF-Base\instance0819194740\eplustbl.csv,M2,Epr,CZ05,cDXGF,Base,198469.01,303341.11,2322.43,0.0,0.0,96273.89,160956.97,0.0,53.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\Epr\M2-cDXGF-Base\instance0819212609\eplustbl.csv,M2,Epr,CZ06,cDXGF,Base,205544.97999999998,275393.16,2322.43,0.0,0.0,108070.51,165283.77,0.0,58.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\Epr\M2-cDXGF-Base\instance0819231211\eplustbl.csv,M2,Epr,CZ07,cDXGF,Base,219155.46,276470.82,2322.43,0.0,0.0,108516.61,165316.76,0.0,57.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\Epr\M2-cDXGF-Base\instance0820005720\eplustbl.csv,M2,Epr,CZ08,cDXGF,Base,256375.52000000002,298535.77999999997,2322.43,0.0,0.0,119713.91,173132.81,0.0,41.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\Epr\M2-cDXGF-Base\instance0820025141\eplustbl.csv,M2,Epr,CZ09,cDXGF,Base,266950.81,302037.23999999993,2322.43,0.0,0.0,121621.41,178165.28,0.0,40.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\Epr\M2-cDXGF-Base\instance0820045128\eplustbl.csv,M2,Epr,CZ10,cDXGF,Base,273650.26,301265.2,2322.43,0.0,0.0,120855.23,171820.96,0.0,38.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\Epr\M2-cDXGF-Base\instance0820064928\eplustbl.csv,M2,Epr,CZ11,cDXGF,Base,274262.51,333103.23000000004,2322.43,0.0,24.8,120540.84,178766.62,0.0,33.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\Epr\M2-cDXGF-Base\instance0820084418\eplustbl.csv,M2,Epr,CZ12,cDXGF,Base,259014.94999999998,324723.62999999995,2322.43,0.0,16.62,110489.48,169801.23,0.0,32.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\Epr\M2-cDXGF-Base\instance0820102903\eplustbl.csv,M2,Epr,CZ13,cDXGF,Base,278979.11,325429.63,2322.43,0.0,5.5,125597.65,177834.3,0.0,35.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\Epr\M2-cDXGF-Base\instance0820121914\eplustbl.csv,M2,Epr,CZ14,cDXGF,Base,271628.01,330082.38999999996,2322.43,0.0,0.0,125122.04,185795.66,0.0,35.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\Epr\M2-cDXGF-Base\instance0820070528\eplustbl.csv,M2,Epr,CZ15,cDXGF,Base,306711.77999999997,302733.38999999996,2322.43,0.0,0.0,155812.64,181867.88,0.0,40.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\Epr\M2-cDXGF-Base\instance0819202547\eplustbl.csv,M2,Epr,CZ16,cDXGF,Base,226675.52,322023.52999999997,2322.43,0.0,22.35,102230.75,197846.6,0.0,29.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\Epr\M2-cDXGF-Measure\instance0819135954\eplustbl.csv,M2,Epr,CZ01,cDXGF,Measure,168225.93,296328.28,2322.43,0.0,1471.46,65931.21,68006.77,0.0,6.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\Epr\M2-cDXGF-Measure\instance0819151439\eplustbl.csv,M2,Epr,CZ02,cDXGF,Measure,233959.17999999996,323514.39999999997,2322.43,0.0,994.65,84706.96,77151.18,0.0,8.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\Epr\M2-cDXGF-Measure\instance0819164023\eplustbl.csv,M2,Epr,CZ03,cDXGF,Measure,205040.93,292244.8,2322.43,0.0,452.55,81315.4,72277.21,0.0,15.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\Epr\M2-cDXGF-Measure\instance0819180723\eplustbl.csv,M2,Epr,CZ04,cDXGF,Measure,257191.15,334147.17,2322.43,0.0,490.91,96490.8,82681.32,0.0,30.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\Epr\M2-cDXGF-Measure\instance0819194744\eplustbl.csv,M2,Epr,CZ05,cDXGF,Measure,198469.01,303341.11,2322.43,0.0,250.24,82720.82,73133.26,0.0,14.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\Epr\M2-cDXGF-Measure\instance0819212613\eplustbl.csv,M2,Epr,CZ06,cDXGF,Measure,205544.97999999998,275393.16,2322.43,0.0,40.25,93260.54,75388.13,0.0,29.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\Epr\M2-cDXGF-Measure\instance0819231213\eplustbl.csv,M2,Epr,CZ07,cDXGF,Measure,219155.46,276470.82,2322.43,0.0,25.1,93263.09,75222.24,0.0,22.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\Epr\M2-cDXGF-Measure\instance0820005735\eplustbl.csv,M2,Epr,CZ08,cDXGF,Measure,256375.52000000002,298535.77999999997,2322.43,0.0,63.45,103302.07,80794.91,0.0,30.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\Epr\M2-cDXGF-Measure\instance0820025145\eplustbl.csv,M2,Epr,CZ09,cDXGF,Measure,266950.81,302037.23999999993,2322.43,0.0,109.95,104546.82,84119.73,0.0,37.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\Epr\M2-cDXGF-Measure\instance0820045135\eplustbl.csv,M2,Epr,CZ10,cDXGF,Measure,273650.26,301265.2,2322.43,0.0,87.14,103735.32,80032.02,0.0,25.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\Epr\M2-cDXGF-Measure\instance0820064931\eplustbl.csv,M2,Epr,CZ11,cDXGF,Measure,274262.51,333103.23000000004,2322.43,0.0,992.15,104751.33,90804.35,6.33,94.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\Epr\M2-cDXGF-Measure\instance0820084423\eplustbl.csv,M2,Epr,CZ12,cDXGF,Measure,259014.94999999998,324723.62999999995,2322.43,0.0,862.45,95236.42,82995.01,0.0,36.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\Epr\M2-cDXGF-Measure\instance0820102916\eplustbl.csv,M2,Epr,CZ13,cDXGF,Measure,278979.11,325429.63,2322.43,0.0,653.22,109598.63,91599.43,0.0,92.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\Epr\M2-cDXGF-Measure\instance0820121931\eplustbl.csv,M2,Epr,CZ14,cDXGF,Measure,271628.01,330082.38999999996,2322.43,0.0,455.51,107514.56,91714.14,0.0,62.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\Epr\M2-cDXGF-Measure\instance0820070446\eplustbl.csv,M2,Epr,CZ15,cDXGF,Measure,306711.77999999997,302733.38999999996,2322.43,0.0,31.05,138054.29,96529.01,0.0,154.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\Epr\M2-cDXGF-Measure\instance0819202514\eplustbl.csv,M2,Epr,CZ16,cDXGF,Measure,226675.52,322023.52999999997,2322.43,0.0,1858.09,84537.12,94469.46,54.17,19.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\Epr\M2-cDXHP-Base\instance0819135959\eplustbl.csv,M2,Epr,CZ01,cDXHP,Base,244939.97000000003,253631.03000000003,2322.43,161.52,0.0,77323.98,147289.22,0.0,26.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\Epr\M2-cDXHP-Base\instance0819151439\eplustbl.csv,M2,Epr,CZ02,cDXHP,Base,276243.34,283517.56,2322.43,174.97,0.0,98810.74,164624.38,0.0,30.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\Epr\M2-cDXHP-Base\instance0819164026\eplustbl.csv,M2,Epr,CZ03,cDXHP,Base,260512.15,268729.5,2322.43,34.61,0.0,94575.3,157647.46,0.0,46.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\Epr\M2-cDXHP-Base\instance0819180729\eplustbl.csv,M2,Epr,CZ04,cDXHP,Base,292352.59,298821.58,2322.43,184.27,0.0,112155.17,174222.41,0.0,30.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\Epr\M2-cDXHP-Base\instance0819194747\eplustbl.csv,M2,Epr,CZ05,cDXHP,Base,266181.41,274834.42,2322.43,63.18,0.0,96623.28,160956.89,0.0,45.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\Epr\M2-cDXHP-Base\instance0819212616\eplustbl.csv,M2,Epr,CZ06,cDXHP,Base,265488.86,273682.25,2322.43,0.0,0.0,108565.21,165283.63,0.0,55.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\Epr\M2-cDXHP-Base\instance0819231221\eplustbl.csv,M2,Epr,CZ07,cDXHP,Base,266737.18,274604.08999999997,2322.43,0.0,0.0,108753.9,165316.67,0.0,54.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\Epr\M2-cDXHP-Base\instance0820005736\eplustbl.csv,M2,Epr,CZ08,cDXHP,Base,283256.76999999996,290617.47,2322.43,4.41,0.0,119843.64,173132.81,0.0,38.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\Epr\M2-cDXHP-Base\instance0820025153\eplustbl.csv,M2,Epr,CZ09,cDXHP,Base,289739.3,296701.69999999995,2322.43,16.26,0.0,121710.48,178165.28,0.0,38.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\Epr\M2-cDXHP-Base\instance0820045154\eplustbl.csv,M2,Epr,CZ10,cDXHP,Base,284403.98000000004,289516.41000000003,2322.43,28.06,0.0,120869.75,171820.96,0.0,36.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\Epr\M2-cDXHP-Base\instance0820064941\eplustbl.csv,M2,Epr,CZ11,cDXHP,Base,297926.75,304967.47000000003,2322.43,151.62,0.0,120331.33,178766.62,0.0,31.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\Epr\M2-cDXHP-Base\instance0820084429\eplustbl.csv,M2,Epr,CZ12,cDXHP,Base,285678.30000000005,291881.24,2322.43,134.26,0.0,110347.67,169801.23,0.0,31.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\Epr\M2-cDXHP-Base\instance0820102916\eplustbl.csv,M2,Epr,CZ13,cDXHP,Base,295726.01,302362.42,2322.43,95.16,0.0,125477.86,177834.31,0.0,34.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\Epr\M2-cDXHP-Base\instance0820121932\eplustbl.csv,M2,Epr,CZ14,cDXHP,Base,304636.14,311823.43,2322.43,255.44,0.0,124912.41,185795.66,0.0,33.17
